order_id,customer_id,sku_id,sku_name
T01934,C0125,SKU_020,葡萄
T01934,C0125,SKU_024,口香糖
T01935,C0502,SKU_001,尿布
T01935,C0502,SKU_002,起司
T01935,C0502,SKU_003,啤酒
T01935,C0502,SKU_004,紅酒
T01935,C0502,SKU_016,豆漿
T01936,C0745,SKU_010,寶特瓶飲料
T01937,C0448,SKU_003,啤酒
T01937,C0448,SKU_020,葡萄
T01937,C0448,SKU_027,洗髮精
T01938,C0889,SKU_005,塑膠袋
T01938,C0889,SKU_007,可樂
T01938,C0889,SKU_009,礦泉水
T01938,C0889,SKU_012,麵包
T01939,C0134,SKU_006,米
T01939,C0134,SKU_007,可樂
T01939,C0134,SKU_008,醬油
T01940,C0378,SKU_001,尿布
T01940,C0378,SKU_003,啤酒
T01940,C0378,SKU_007,可樂
T01941,C0539,SKU_002,起司
T01941,C0539,SKU_004,紅酒
T01941,C0539,SKU_009,礦泉水
T01941,C0539,SKU_014,雪碧
T01941,C0539,SKU_019,橘子
T01941,C0539,SKU_020,葡萄
T01941,C0539,SKU_026,牙膏
T01942,C0494,SKU_010,寶特瓶飲料
T01942,C0494,SKU_025,衛生紙
T01942,C0494,SKU_027,洗髮精
T01943,C0574,SKU_010,寶特瓶飲料
T01943,C0574,SKU_011,杯麵
T01943,C0574,SKU_016,豆漿
T01943,C0574,SKU_019,橘子
T01943,C0574,SKU_021,餅乾
T01944,C0002,SKU_004,紅酒
T01944,C0002,SKU_006,米
T01944,C0002,SKU_028,茶包
T01945,C0349,SKU_001,尿布
T01945,C0349,SKU_003,啤酒
T01945,C0349,SKU_020,葡萄
T01945,C0349,SKU_026,牙膏
T01946,C1336,SKU_010,寶特瓶飲料
T01946,C1336,SKU_011,杯麵
T01946,C1336,SKU_017,蘋果
T01946,C1336,SKU_028,茶包
T01947,C0636,SKU_020,葡萄
T01948,C0788,SKU_006,米
T01948,C0788,SKU_010,寶特瓶飲料
T01948,C0788,SKU_011,杯麵
T01948,C0788,SKU_019,橘子
T01949,C0027,SKU_002,起司
T01949,C0027,SKU_004,紅酒
T01949,C0027,SKU_006,米
T01949,C0027,SKU_008,醬油
T01949,C0027,SKU_030,SKU_NEW_002
T01950,C1348,SKU_001,尿布
T01950,C1348,SKU_008,醬油
T01950,C1348,SKU_011,杯麵
T01951,C0724,SKU_001,尿布
T01951,C0724,SKU_007,可樂
T01951,C0724,SKU_019,橘子
T01952,C0423,SKU_008,醬油
T01952,C0423,SKU_030,SKU_NEW_002
T01953,C0317,SKU_001,尿布
T01953,C0317,SKU_003,啤酒
T01953,C0317,SKU_007,可樂
T01953,C0317,SKU_023,洋芋片
T01953,C0317,SKU_027,洗髮精
T01954,C0131,SKU_001,尿布
T01954,C0131,SKU_003,啤酒
T01954,C0131,SKU_007,可樂
T01954,C0131,SKU_008,醬油
T01954,C0131,SKU_009,礦泉水
T01954,C0131,SKU_021,餅乾
T01954,C0131,SKU_025,衛生紙
T01955,C0471,SKU_017,蘋果
T01956,C0493,SKU_005,塑膠袋
T01956,C0493,SKU_010,寶特瓶飲料
T01956,C0493,SKU_025,衛生紙
T01956,C0493,SKU_029,SKU_NEW_001
T01957,C0564,SKU_016,豆漿
T01957,C0564,SKU_019,橘子
T01957,C0564,SKU_027,洗髮精
T01958,C0429,SKU_006,米
T01958,C0429,SKU_008,醬油
T01958,C0429,SKU_010,寶特瓶飲料
T01958,C0429,SKU_012,麵包
T01959,C0538,SKU_013,果醬
T01959,C0538,SKU_015,牛奶
T01959,C0538,SKU_017,蘋果
T01960,C0803,SKU_001,尿布
T01960,C0803,SKU_009,礦泉水
T01960,C0803,SKU_027,洗髮精
T01961,C0828,SKU_005,塑膠袋
T01961,C0828,SKU_008,醬油
T01961,C0828,SKU_010,寶特瓶飲料
T01962,C0889,SKU_001,尿布
T01962,C0889,SKU_003,啤酒
T01962,C0889,SKU_007,可樂
T01962,C0889,SKU_017,蘋果
T01962,C0889,SKU_018,香蕉
T01962,C0889,SKU_025,衛生紙
T01962,C0889,SKU_026,牙膏
T01963,C0292,SKU_005,塑膠袋
T01963,C0292,SKU_029,SKU_NEW_001
T01964,C0117,SKU_018,香蕉
T01965,C0759,SKU_002,起司
T01965,C0759,SKU_004,紅酒
T01965,C0759,SKU_014,雪碧
T01965,C0759,SKU_022,巧克力
T01965,C0759,SKU_024,口香糖
T01965,C0759,SKU_025,衛生紙
T01965,C0759,SKU_030,SKU_NEW_002
T01966,C1031,SKU_006,米
T01966,C1031,SKU_008,醬油
T01966,C1031,SKU_015,牛奶
T01966,C1031,SKU_016,豆漿
T01967,C0514,SKU_001,尿布
T01967,C0514,SKU_005,塑膠袋
T01967,C0514,SKU_012,麵包
T01967,C0514,SKU_013,果醬
T01967,C0514,SKU_019,橘子
T01967,C0514,SKU_030,SKU_NEW_002
T01968,C0592,SKU_015,牛奶
T01968,C0592,SKU_029,SKU_NEW_001
T01969,C0316,SKU_009,礦泉水
T01969,C0316,SKU_017,蘋果
T01969,C0316,SKU_023,洋芋片
T01970,C0121,SKU_001,尿布
T01970,C0121,SKU_007,可樂
T01970,C0121,SKU_011,杯麵
T01971,C0046,SKU_007,可樂
T01972,C0883,SKU_012,麵包
T01972,C0883,SKU_020,葡萄
T01973,C0723,SKU_003,啤酒
T01973,C0723,SKU_008,醬油
T01973,C0723,SKU_014,雪碧
T01973,C0723,SKU_030,SKU_NEW_002
T01974,C0883,SKU_010,寶特瓶飲料
T01975,C0048,SKU_003,啤酒
T01975,C0048,SKU_005,塑膠袋
T01976,C0470,SKU_004,紅酒
T01976,C0470,SKU_005,塑膠袋
T01976,C0470,SKU_006,米
T01976,C0470,SKU_007,可樂
T01976,C0470,SKU_008,醬油
T01976,C0470,SKU_009,礦泉水
T01976,C0470,SKU_014,雪碧
T01977,C0871,SKU_008,醬油
T01977,C0871,SKU_011,杯麵
T01978,C0648,SKU_004,紅酒
T01978,C0648,SKU_005,塑膠袋
T01978,C0648,SKU_016,豆漿
T01978,C0648,SKU_020,葡萄
T01978,C0648,SKU_025,衛生紙
T01979,C0732,SKU_009,礦泉水
T01979,C0732,SKU_014,雪碧
T01979,C0732,SKU_018,香蕉
T01979,C0732,SKU_022,巧克力
T01979,C0732,SKU_023,洋芋片
T01980,C0856,SKU_005,塑膠袋
T01980,C0856,SKU_007,可樂
T01980,C0856,SKU_008,醬油
T01980,C0856,SKU_011,杯麵
T01981,C0192,SKU_009,礦泉水
T01981,C0192,SKU_018,香蕉
T01982,C0587,SKU_005,塑膠袋
T01982,C0587,SKU_026,牙膏
T01982,C0587,SKU_028,茶包
T01983,C1099,SKU_005,塑膠袋
T01983,C1099,SKU_010,寶特瓶飲料
T01983,C1099,SKU_027,洗髮精
T01984,C0037,SKU_008,醬油
T01984,C0037,SKU_014,雪碧
T01984,C0037,SKU_028,茶包
T01985,C0791,SKU_004,紅酒
T01985,C0791,SKU_026,牙膏
T01985,C0791,SKU_029,SKU_NEW_001
T01986,C0384,SKU_001,尿布
T01986,C0384,SKU_003,啤酒
T01986,C0384,SKU_006,米
T01986,C0384,SKU_007,可樂
T01986,C0384,SKU_022,巧克力
T01987,C0488,SKU_001,尿布
T01987,C0488,SKU_002,起司
T01987,C0488,SKU_004,紅酒
T01987,C0488,SKU_005,塑膠袋
T01988,C0114,SKU_004,紅酒
T01988,C0114,SKU_005,塑膠袋
T01988,C0114,SKU_025,衛生紙
T01989,C0435,SKU_023,洋芋片
T01989,C0435,SKU_024,口香糖
T01989,C0435,SKU_030,SKU_NEW_002
T01990,C0080,SKU_001,尿布
T01990,C0080,SKU_004,紅酒
T01990,C0080,SKU_005,塑膠袋
T01990,C0080,SKU_009,礦泉水
T01990,C0080,SKU_011,杯麵
T01990,C0080,SKU_012,麵包
T01990,C0080,SKU_023,洋芋片
T01991,C0452,SKU_001,尿布
T01991,C0452,SKU_003,啤酒
T01991,C0452,SKU_006,米
T01991,C0452,SKU_008,醬油
T01991,C0452,SKU_011,杯麵
T01991,C0452,SKU_021,餅乾
T01992,C0551,SKU_003,啤酒
T01992,C0551,SKU_005,塑膠袋
T01992,C0551,SKU_007,可樂
T01992,C0551,SKU_022,巧克力
T01993,C0638,SKU_004,紅酒
T01993,C0638,SKU_007,可樂
T01993,C0638,SKU_019,橘子
T01993,C0638,SKU_023,洋芋片
T01993,C0638,SKU_025,衛生紙
T01994,C0298,SKU_002,起司
T01994,C0298,SKU_004,紅酒
T01994,C0298,SKU_021,餅乾
T01994,C0298,SKU_026,牙膏
T01995,C0659,SKU_001,尿布
T01995,C0659,SKU_003,啤酒
T01995,C0659,SKU_007,可樂
T01995,C0659,SKU_017,蘋果
T01996,C0754,SKU_004,紅酒
T01996,C0754,SKU_013,果醬
T01997,C0269,SKU_005,塑膠袋
T01998,C0715,SKU_011,杯麵
T01998,C0715,SKU_028,茶包
T01999,C0473,SKU_003,啤酒
T01999,C0473,SKU_010,寶特瓶飲料
T01999,C0473,SKU_026,牙膏
T02000,C0007,SKU_002,起司
T02000,C0007,SKU_007,可樂
T02000,C0007,SKU_010,寶特瓶飲料
T02000,C0007,SKU_011,杯麵
T02001,C0008,SKU_007,可樂
T02001,C0008,SKU_010,寶特瓶飲料
T02001,C0008,SKU_020,葡萄
T02002,C0423,SKU_001,尿布
T02002,C0423,SKU_003,啤酒
T02002,C0423,SKU_005,塑膠袋
T02002,C0423,SKU_009,礦泉水
T02002,C0423,SKU_010,寶特瓶飲料
T02003,C0954,SKU_004,紅酒
T02004,C0499,SKU_006,米
T02004,C0499,SKU_008,醬油
T02004,C0499,SKU_019,橘子
T02005,C0941,SKU_001,尿布
T02005,C0941,SKU_003,啤酒
T02005,C0941,SKU_006,米
T02005,C0941,SKU_011,杯麵
T02005,C0941,SKU_017,蘋果
T02006,C0837,SKU_002,起司
T02006,C0837,SKU_004,紅酒
T02006,C0837,SKU_008,醬油
T02006,C0837,SKU_017,蘋果
T02007,C1070,SKU_002,起司
T02007,C1070,SKU_004,紅酒
T02007,C1070,SKU_014,雪碧
T02007,C1070,SKU_022,巧克力
T02008,C0265,SKU_003,啤酒
T02008,C0265,SKU_017,蘋果
T02009,C0528,SKU_025,衛生紙
T02010,C0509,SKU_006,米
T02010,C0509,SKU_008,醬油
T02010,C0509,SKU_012,麵包
T02011,C0676,SKU_002,起司
T02011,C0676,SKU_004,紅酒
T02011,C0676,SKU_013,果醬
T02012,C0806,SKU_002,起司
T02012,C0806,SKU_004,紅酒
T02012,C0806,SKU_005,塑膠袋
T02012,C0806,SKU_008,醬油
T02012,C0806,SKU_010,寶特瓶飲料
T02012,C0806,SKU_023,洋芋片
T02013,C0021,SKU_005,塑膠袋
T02013,C0021,SKU_012,麵包
T02013,C0021,SKU_013,果醬
T02013,C0021,SKU_021,餅乾
T02014,C0503,SKU_002,起司
T02014,C0503,SKU_004,紅酒
T02014,C0503,SKU_005,塑膠袋
T02014,C0503,SKU_007,可樂
T02014,C0503,SKU_015,牛奶
T02014,C0503,SKU_018,香蕉
T02014,C0503,SKU_029,SKU_NEW_001
T02015,C0120,SKU_001,尿布
T02015,C0120,SKU_009,礦泉水
T02016,C0058,SKU_024,口香糖
T02017,C0304,SKU_003,啤酒
T02017,C0304,SKU_006,米
T02017,C0304,SKU_008,醬油
T02017,C0304,SKU_012,麵包
T02018,C0146,SKU_001,尿布
T02018,C0146,SKU_003,啤酒
T02018,C0146,SKU_014,雪碧
T02019,C0877,SKU_004,紅酒
T02019,C0877,SKU_010,寶特瓶飲料
T02019,C0877,SKU_015,牛奶
T02019,C0877,SKU_030,SKU_NEW_002
T02020,C1245,SKU_003,啤酒
T02020,C1245,SKU_007,可樂
T02021,C0884,SKU_004,紅酒
T02021,C0884,SKU_010,寶特瓶飲料
T02021,C0884,SKU_027,洗髮精
T02021,C0884,SKU_030,SKU_NEW_002
T02022,C1053,SKU_002,起司
T02022,C1053,SKU_005,塑膠袋
T02022,C1053,SKU_009,礦泉水
T02022,C1053,SKU_010,寶特瓶飲料
T02022,C1053,SKU_023,洋芋片
T02022,C1053,SKU_024,口香糖
T02023,C1366,SKU_015,牛奶
T02024,C0268,SKU_001,尿布
T02024,C0268,SKU_002,起司
T02024,C0268,SKU_003,啤酒
T02024,C0268,SKU_004,紅酒
T02024,C0268,SKU_009,礦泉水
T02024,C0268,SKU_010,寶特瓶飲料
T02024,C0268,SKU_026,牙膏
T02025,C0048,SKU_006,米
T02025,C0048,SKU_008,醬油
T02025,C0048,SKU_026,牙膏
T02026,C0108,SKU_004,紅酒
T02026,C0108,SKU_007,可樂
T02026,C0108,SKU_009,礦泉水
T02026,C0108,SKU_019,橘子
T02026,C0108,SKU_025,衛生紙
T02026,C0108,SKU_028,茶包
T02027,C1346,SKU_002,起司
T02027,C1346,SKU_004,紅酒
T02027,C1346,SKU_005,塑膠袋
T02027,C1346,SKU_009,礦泉水
T02027,C1346,SKU_014,雪碧
T02027,C1346,SKU_029,SKU_NEW_001
T02028,C0104,SKU_004,紅酒
T02028,C0104,SKU_010,寶特瓶飲料
T02028,C0104,SKU_014,雪碧
T02028,C0104,SKU_022,巧克力
T02029,C0081,SKU_003,啤酒
T02029,C0081,SKU_010,寶特瓶飲料
T02029,C0081,SKU_015,牛奶
T02029,C0081,SKU_023,洋芋片
T02030,C0523,SKU_005,塑膠袋
T02031,C0611,SKU_001,尿布
T02031,C0611,SKU_003,啤酒
T02031,C0611,SKU_015,牛奶
T02031,C0611,SKU_024,口香糖
T02032,C0043,SKU_004,紅酒
T02032,C0043,SKU_007,可樂
T02032,C0043,SKU_023,洋芋片
T02033,C0372,SKU_006,米
T02033,C0372,SKU_008,醬油
T02033,C0372,SKU_009,礦泉水
T02033,C0372,SKU_014,雪碧
T02034,C0192,SKU_006,米
T02034,C0192,SKU_008,醬油
T02034,C0192,SKU_016,豆漿
T02034,C0192,SKU_021,餅乾
T02034,C0192,SKU_027,洗髮精
T02035,C0490,SKU_004,紅酒
T02035,C0490,SKU_005,塑膠袋
T02035,C0490,SKU_007,可樂
T02035,C0490,SKU_015,牛奶
T02035,C0490,SKU_026,牙膏
T02036,C0702,SKU_013,果醬
T02036,C0702,SKU_014,雪碧
T02037,C0672,SKU_007,可樂
T02037,C0672,SKU_013,果醬
T02037,C0672,SKU_023,洋芋片
T02037,C0672,SKU_028,茶包
T02038,C0621,SKU_007,可樂
T02038,C0621,SKU_016,豆漿
T02039,C0874,SKU_005,塑膠袋
T02039,C0874,SKU_007,可樂
T02039,C0874,SKU_015,牛奶
T02040,C0628,SKU_004,紅酒
T02041,C0146,SKU_007,可樂
T02041,C0146,SKU_008,醬油
T02041,C0146,SKU_009,礦泉水
T02042,C0710,SKU_001,尿布
T02042,C0710,SKU_010,寶特瓶飲料
T02043,C0189,SKU_008,醬油
T02043,C0189,SKU_011,杯麵
T02043,C0189,SKU_012,麵包
T02043,C0189,SKU_022,巧克力
T02043,C0189,SKU_030,SKU_NEW_002
T02044,C0295,SKU_018,香蕉
T02044,C0295,SKU_019,橘子
T02044,C0295,SKU_025,衛生紙
T02044,C0295,SKU_030,SKU_NEW_002
T02045,C0111,SKU_005,塑膠袋
T02045,C0111,SKU_015,牛奶
T02046,C1158,SKU_005,塑膠袋
T02046,C1158,SKU_021,餅乾
T02047,C0122,SKU_001,尿布
T02047,C0122,SKU_003,啤酒
T02047,C0122,SKU_007,可樂
T02047,C0122,SKU_010,寶特瓶飲料
T02047,C0122,SKU_018,香蕉
T02047,C0122,SKU_020,葡萄
T02048,C0129,SKU_005,塑膠袋
T02048,C0129,SKU_020,葡萄
T02048,C0129,SKU_024,口香糖
T02049,C0346,SKU_006,米
T02049,C0346,SKU_008,醬油
T02050,C0609,SKU_001,尿布
T02050,C0609,SKU_002,起司
T02050,C0609,SKU_004,紅酒
T02050,C0609,SKU_009,礦泉水
T02050,C0609,SKU_010,寶特瓶飲料
T02050,C0609,SKU_016,豆漿
T02051,C0709,SKU_004,紅酒
T02051,C0709,SKU_005,塑膠袋
T02051,C0709,SKU_007,可樂
T02051,C0709,SKU_020,葡萄
T02051,C0709,SKU_021,餅乾
T02051,C0709,SKU_025,衛生紙
T02052,C0329,SKU_001,尿布
T02052,C0329,SKU_002,起司
T02052,C0329,SKU_003,啤酒
T02052,C0329,SKU_004,紅酒
T02052,C0329,SKU_005,塑膠袋
T02052,C0329,SKU_008,醬油
T02052,C0329,SKU_018,香蕉
T02052,C0329,SKU_019,橘子
T02053,C0772,SKU_007,可樂
T02053,C0772,SKU_012,麵包
T02053,C0772,SKU_029,SKU_NEW_001
T02054,C0130,SKU_010,寶特瓶飲料
T02054,C0130,SKU_022,巧克力
T02055,C0626,SKU_009,礦泉水
T02055,C0626,SKU_019,橘子
T02056,C0435,SKU_004,紅酒
T02056,C0435,SKU_008,醬油
T02056,C0435,SKU_011,杯麵
T02057,C0231,SKU_005,塑膠袋
T02057,C0231,SKU_028,茶包
T02057,C0231,SKU_030,SKU_NEW_002
T02058,C0070,SKU_007,可樂
T02058,C0070,SKU_008,醬油
T02058,C0070,SKU_010,寶特瓶飲料
T02058,C0070,SKU_015,牛奶
T02058,C0070,SKU_016,豆漿
T02059,C0848,SKU_007,可樂
T02059,C0848,SKU_009,礦泉水
T02059,C0848,SKU_017,蘋果
T02060,C0617,SKU_007,可樂
T02060,C0617,SKU_012,麵包
T02060,C0617,SKU_019,橘子
T02060,C0617,SKU_027,洗髮精
T02061,C0389,SKU_005,塑膠袋
T02061,C0389,SKU_009,礦泉水
T02061,C0389,SKU_014,雪碧
T02061,C0389,SKU_018,香蕉
T02062,C0892,SKU_003,啤酒
T02062,C0892,SKU_007,可樂
T02062,C0892,SKU_012,麵包
T02062,C0892,SKU_022,巧克力
T02063,C0781,SKU_002,起司
T02063,C0781,SKU_009,礦泉水
T02063,C0781,SKU_012,麵包
T02063,C0781,SKU_016,豆漿
T02063,C0781,SKU_019,橘子
T02063,C0781,SKU_020,葡萄
T02064,C0563,SKU_005,塑膠袋
T02064,C0563,SKU_008,醬油
T02064,C0563,SKU_009,礦泉水
T02064,C0563,SKU_013,果醬
T02064,C0563,SKU_026,牙膏
T02065,C0158,SKU_015,牛奶
T02065,C0158,SKU_022,巧克力
T02066,C0660,SKU_002,起司
T02066,C0660,SKU_004,紅酒
T02066,C0660,SKU_005,塑膠袋
T02066,C0660,SKU_006,米
T02066,C0660,SKU_008,醬油
T02067,C0138,SKU_003,啤酒
T02067,C0138,SKU_007,可樂
T02067,C0138,SKU_022,巧克力
T02067,C0138,SKU_029,SKU_NEW_001
T02067,C0138,SKU_030,SKU_NEW_002
T02068,C0104,SKU_004,紅酒
T02068,C0104,SKU_006,米
T02068,C0104,SKU_008,醬油
T02069,C0159,SKU_006,米
T02069,C0159,SKU_008,醬油
T02069,C0159,SKU_019,橘子
T02069,C0159,SKU_030,SKU_NEW_002
T02070,C0867,SKU_001,尿布
T02070,C0867,SKU_005,塑膠袋
T02070,C0867,SKU_016,豆漿
T02070,C0867,SKU_022,巧克力
T02071,C0766,SKU_001,尿布
T02071,C0766,SKU_003,啤酒
T02071,C0766,SKU_005,塑膠袋
T02072,C0159,SKU_006,米
T02072,C0159,SKU_008,醬油
T02072,C0159,SKU_011,杯麵
T02072,C0159,SKU_018,香蕉
T02073,C0721,SKU_001,尿布
T02073,C0721,SKU_003,啤酒
T02074,C0448,SKU_005,塑膠袋
T02074,C0448,SKU_007,可樂
T02074,C0448,SKU_026,牙膏
T02075,C0425,SKU_007,可樂
T02075,C0425,SKU_009,礦泉水
T02075,C0425,SKU_013,果醬
T02075,C0425,SKU_014,雪碧
T02075,C0425,SKU_021,餅乾
T02076,C0027,SKU_002,起司
T02076,C0027,SKU_004,紅酒
T02076,C0027,SKU_015,牛奶
T02076,C0027,SKU_024,口香糖
T02076,C0027,SKU_025,衛生紙
T02076,C0027,SKU_028,茶包
T02077,C0692,SKU_009,礦泉水
T02077,C0692,SKU_015,牛奶
T02077,C0692,SKU_022,巧克力
T02077,C0692,SKU_028,茶包
T02078,C0488,SKU_005,塑膠袋
T02078,C0488,SKU_016,豆漿
T02078,C0488,SKU_025,衛生紙
T02079,C0232,SKU_005,塑膠袋
T02079,C0232,SKU_024,口香糖
T02080,C0877,SKU_002,起司
T02080,C0877,SKU_004,紅酒
T02080,C0877,SKU_009,礦泉水
T02080,C0877,SKU_027,洗髮精
T02080,C0877,SKU_030,SKU_NEW_002
T02081,C0538,SKU_009,礦泉水
T02081,C0538,SKU_019,橘子
T02081,C0538,SKU_024,口香糖
T02082,C0537,SKU_002,起司
T02082,C0537,SKU_009,礦泉水
T02082,C0537,SKU_012,麵包
T02082,C0537,SKU_014,雪碧
T02082,C0537,SKU_024,口香糖
T02082,C0537,SKU_030,SKU_NEW_002
T02083,C0691,SKU_005,塑膠袋
T02083,C0691,SKU_008,醬油
T02083,C0691,SKU_010,寶特瓶飲料
T02083,C0691,SKU_012,麵包
T02083,C0691,SKU_029,SKU_NEW_001
T02084,C0684,SKU_002,起司
T02084,C0684,SKU_005,塑膠袋
T02084,C0684,SKU_006,米
T02084,C0684,SKU_008,醬油
T02084,C0684,SKU_010,寶特瓶飲料
T02084,C0684,SKU_029,SKU_NEW_001
T02084,C0684,SKU_030,SKU_NEW_002
T02085,C1427,SKU_001,尿布
T02085,C1427,SKU_004,紅酒
T02086,C1218,SKU_006,米
T02086,C1218,SKU_008,醬油
T02086,C1218,SKU_012,麵包
T02086,C1218,SKU_014,雪碧
T02086,C1218,SKU_019,橘子
T02086,C1218,SKU_025,衛生紙
T02087,C0081,SKU_002,起司
T02087,C0081,SKU_005,塑膠袋
T02087,C0081,SKU_007,可樂
T02087,C0081,SKU_010,寶特瓶飲料
T02087,C0081,SKU_029,SKU_NEW_001
T02088,C0051,SKU_006,米
T02088,C0051,SKU_008,醬油
T02088,C0051,SKU_010,寶特瓶飲料
T02089,C0130,SKU_016,豆漿
T02090,C0191,SKU_004,紅酒
T02090,C0191,SKU_005,塑膠袋
T02090,C0191,SKU_010,寶特瓶飲料
T02090,C0191,SKU_019,橘子
T02091,C0788,SKU_009,礦泉水
T02092,C0181,SKU_002,起司
T02092,C0181,SKU_004,紅酒
T02092,C0181,SKU_007,可樂
T02092,C0181,SKU_009,礦泉水
T02092,C0181,SKU_030,SKU_NEW_002
T02093,C0463,SKU_001,尿布
T02093,C0463,SKU_007,可樂
T02093,C0463,SKU_009,礦泉水
T02093,C0463,SKU_020,葡萄
T02094,C0307,SKU_001,尿布
T02094,C0307,SKU_002,起司
T02094,C0307,SKU_004,紅酒
T02094,C0307,SKU_005,塑膠袋
T02094,C0307,SKU_010,寶特瓶飲料
T02094,C0307,SKU_018,香蕉
T02094,C0307,SKU_028,茶包
T02094,C0307,SKU_030,SKU_NEW_002
T02095,C0122,SKU_015,牛奶
T02095,C0122,SKU_017,蘋果
T02095,C0122,SKU_020,葡萄
T02095,C0122,SKU_024,口香糖
T02096,C0294,SKU_006,米
T02096,C0294,SKU_007,可樂
T02096,C0294,SKU_022,巧克力
T02097,C1257,SKU_018,香蕉
T02097,C1257,SKU_026,牙膏
T02097,C1257,SKU_028,茶包
T02098,C0402,SKU_003,啤酒
T02098,C0402,SKU_009,礦泉水
T02098,C0402,SKU_017,蘋果
T02098,C0402,SKU_022,巧克力
T02098,C0402,SKU_030,SKU_NEW_002
T02099,C0121,SKU_011,杯麵
T02099,C0121,SKU_029,SKU_NEW_001
T02100,C0299,SKU_013,果醬
T02100,C0299,SKU_022,巧克力
T02101,C0756,SKU_001,尿布
T02101,C0756,SKU_002,起司
T02101,C0756,SKU_004,紅酒
T02101,C0756,SKU_027,洗髮精
T02102,C1360,SKU_001,尿布
T02102,C1360,SKU_003,啤酒
T02102,C1360,SKU_007,可樂
T02102,C1360,SKU_009,礦泉水
T02102,C1360,SKU_010,寶特瓶飲料
T02103,C0211,SKU_001,尿布
T02103,C0211,SKU_003,啤酒
T02103,C0211,SKU_010,寶特瓶飲料
T02103,C0211,SKU_015,牛奶
T02104,C0015,SKU_001,尿布
T02104,C0015,SKU_002,起司
T02104,C0015,SKU_006,米
T02104,C0015,SKU_009,礦泉水
T02104,C0015,SKU_014,雪碧
T02104,C0015,SKU_021,餅乾
T02104,C0015,SKU_029,SKU_NEW_001
T02105,C1064,SKU_006,米
T02105,C1064,SKU_008,醬油
T02105,C1064,SKU_019,橘子
T02106,C0472,SKU_005,塑膠袋
T02106,C0472,SKU_006,米
T02106,C0472,SKU_008,醬油
T02106,C0472,SKU_020,葡萄
T02106,C0472,SKU_022,巧克力
T02106,C0472,SKU_025,衛生紙
T02106,C0472,SKU_030,SKU_NEW_002
T02107,C0309,SKU_001,尿布
T02107,C0309,SKU_003,啤酒
T02107,C0309,SKU_022,巧克力
T02107,C0309,SKU_024,口香糖
T02107,C0309,SKU_028,茶包
T02107,C0309,SKU_030,SKU_NEW_002
T02108,C1095,SKU_003,啤酒
T02108,C1095,SKU_005,塑膠袋
T02108,C1095,SKU_021,餅乾
T02108,C1095,SKU_024,口香糖
T02108,C1095,SKU_027,洗髮精
T02109,C0711,SKU_001,尿布
T02109,C0711,SKU_003,啤酒
T02109,C0711,SKU_007,可樂
T02109,C0711,SKU_014,雪碧
T02109,C0711,SKU_017,蘋果
T02110,C0133,SKU_011,杯麵
T02110,C0133,SKU_021,餅乾
T02110,C0133,SKU_025,衛生紙
T02110,C0133,SKU_026,牙膏
T02111,C0788,SKU_001,尿布
T02111,C0788,SKU_024,口香糖
T02112,C0714,SKU_009,礦泉水
T02112,C0714,SKU_015,牛奶
T02112,C0714,SKU_016,豆漿
T02112,C0714,SKU_025,衛生紙
T02113,C1462,SKU_006,米
T02113,C1462,SKU_008,醬油
T02113,C1462,SKU_011,杯麵
T02114,C0387,SKU_008,醬油
T02114,C0387,SKU_013,果醬
T02115,C0062,SKU_029,SKU_NEW_001
T02116,C0574,SKU_008,醬油
T02116,C0574,SKU_011,杯麵
T02117,C0529,SKU_002,起司
T02117,C0529,SKU_004,紅酒
T02117,C0529,SKU_010,寶特瓶飲料
T02117,C0529,SKU_015,牛奶
T02117,C0529,SKU_030,SKU_NEW_002
T02118,C0478,SKU_001,尿布
T02118,C0478,SKU_003,啤酒
T02118,C0478,SKU_006,米
T02118,C0478,SKU_007,可樂
T02118,C0478,SKU_008,醬油
T02118,C0478,SKU_009,礦泉水
T02118,C0478,SKU_016,豆漿
T02118,C0478,SKU_021,餅乾
T02118,C0478,SKU_026,牙膏
T02119,C0242,SKU_017,蘋果
T02120,C0070,SKU_014,雪碧
T02120,C0070,SKU_025,衛生紙
T02120,C0070,SKU_028,茶包
T02121,C0528,SKU_023,洋芋片
T02121,C0528,SKU_029,SKU_NEW_001
T02122,C0803,SKU_013,果醬
T02122,C0803,SKU_022,巧克力
T02123,C0510,SKU_006,米
T02123,C0510,SKU_008,醬油
T02123,C0510,SKU_010,寶特瓶飲料
T02123,C0510,SKU_014,雪碧
T02123,C0510,SKU_019,橘子
T02124,C0025,SKU_005,塑膠袋
T02124,C0025,SKU_007,可樂
T02124,C0025,SKU_015,牛奶
T02124,C0025,SKU_017,蘋果
T02125,C0145,SKU_015,牛奶
T02126,C0649,SKU_002,起司
T02126,C0649,SKU_005,塑膠袋
T02126,C0649,SKU_010,寶特瓶飲料
T02126,C0649,SKU_012,麵包
T02126,C0649,SKU_015,牛奶
T02126,C0649,SKU_021,餅乾
T02126,C0649,SKU_025,衛生紙
T02127,C0069,SKU_014,雪碧
T02127,C0069,SKU_021,餅乾
T02128,C0519,SKU_006,米
T02128,C0519,SKU_008,醬油
T02128,C0519,SKU_018,香蕉
T02128,C0519,SKU_024,口香糖
T02128,C0519,SKU_029,SKU_NEW_001
T02129,C0362,SKU_001,尿布
T02129,C0362,SKU_007,可樂
T02130,C0102,SKU_027,洗髮精
