order_id,order_date,ship_datetime,delivery_datetime,customer_id,customer_name,region,temp_layer,qty,freight_twd,ship_before_deliver_ok
ORD-202505-00562,2025-02-23,2025-02-24 15:13:00,2025-02-26 01:13:00,C005,蝦皮購物,高雄市,常溫,240,2673.7,True
ORD-202505-00758,2025-01-28,2025-01-30 00:15:00,2025-02-01 17:15:00,C001,7-11 零售連鎖,台北市,常溫,239,2776.6,True
ORD-202501-00381,2025-03-17,2025-03-17 20:25:00,2025-03-20 01:25:00,C001,7-11 零售連鎖,新北市,冷藏,238,3594.6,True
ORD-202502-00672,2025-02-22,2025-02-23 20:48:00,2025-02-25 11:48:00,C002,momo 購物網,台中市,常溫,238,320.3,True
ORD-202506-00713,2025-06-01,2025-06-02 03:51:00,2025-06-02 17:51:00,C007,統一生鮮,新北市,冷藏,238,4080.9,True
ORD-202503-00488,2025-03-22,2025-03-22 20:39:00,2025-03-24 23:39:00,C007,統一生鮮,新北市,冷藏,237,2265.55,True
ORD-202501-00685,2025-06-28,2025-06-29 05:31:00,2025-07-01 15:31:00,C005,蝦皮購物,新北市,常溫,237,764.2,True
ORD-202502-00255,2025-03-06,2025-03-10 01:29:00,2025-03-07 09:29:00,C001,7-11 零售連鎖,新竹市,冷藏,237,2182.6,False
ORD-202502-00312,2025-05-09,2025-05-09 21:53:00,2025-05-12 21:53:00,C002,momo 購物網,新北市,常溫,237,2115.4,True
ORD-202503-00289,2025-02-13,2025-02-15 11:23:00,2025-02-16 09:23:00,C003,水產鮮活 B2B,桃園市,冷凍,237,2274.1,True
ORD-202506-00574,2025-05-02,2025-05-03 11:48:00,2025-05-04 23:48:00,C001,7-11 零售連鎖,台南市,冷藏,237,4101.1,True
ORD-202506-00161,2025-06-10,2025-06-11 20:53:00,2025-06-13 06:53:00,C007,統一生鮮,台南市,冷凍,237,2520.1,True
ORD-202502-00599,2025-04-21,2025-04-22 14:29:00,2025-04-23 10:29:00,C002,momo 購物網,台南市,常溫,237,2033.8,True
ORD-202503-00404,2025-06-27,2025-06-27 17:21:00,2025-06-29 10:21:00,C007,統一生鮮,台中市,冷凍,237,1770.1,True
ORD-202503-00227,2025-06-08,2025-06-13 03:17:00,2025-06-10 12:17:00,C002,momo 購物網,台南市,常溫,237,532.0,False
ORD-202503-00367,2025-01-07,2025-01-09 17:40:00,2025-01-11 09:40:00,C002,momo 購物網,台中市,常溫,237,2600.5,True
ORD-202504-00206,2025-04-16,2025-04-18 10:09:00,2025-04-19 10:09:00,C008,PChome 24h,台中市,常溫,237,2690.4,True
ORD-202503-00244,2025-02-06,2025-02-08 18:44:00,2025-02-08 21:44:00,C008,PChome 24h,台南市,常溫,237,967.1,True
ORD-202504-00727,2025-05-17,2025-05-17 23:32:00,2025-05-20 13:32:00,C006,全聯福利中心,台中市,冷藏,237,1794.4,True
ORD-202502-00673,2025-04-10,2025-04-12 06:20:00,2025-04-14 09:20:00,C006,全聯福利中心,台中市,冷藏,237,4441.6,True
ORD-202501-00111,2025-03-03,2025-03-04 17:39:00,2025-03-06 02:39:00,C002,momo 購物網,台中市,常溫,236,2577.3,True
ORD-202506-00572,2025-04-21,2025-04-22 15:22:00,2025-04-23 23:22:00,C003,水產鮮活 B2B,高雄市,冷凍,235,259.6,True
ORD-202503-00643,2025-03-02,2025-03-04 14:31:00,2025-03-05 23:31:00,C007,統一生鮮,高雄市,冷藏,233,2451.1,True
ORD-202506-00267,2025-02-27,2025-02-28 21:55:00,2025-03-02 07:55:00,C008,PChome 24h,新北市,常溫,233,2234.8,True
ORD-202501-00479,2025-06-10,2025-06-10 21:09:00,2025-06-13 19:09:00,C001,7-11 零售連鎖,高雄市,常溫,233,2884.3,True
ORD-202502-00023,2025-05-24,2025-05-26 01:20:00,2025-05-28 18:20:00,C008,PChome 24h,台中市,常溫,231,1225.6,True
ORD-202503-00031,2025-02-18,2025-02-20 02:15:00,2025-02-22 07:15:00,C001,7-11 零售連鎖,新北市,冷藏,230,3584.8,True
ORD-202502-00361,2025-05-10,2025-05-10 08:46:00,2025-05-12 08:46:00,C005,蝦皮購物,台北市,常溫,230,1397.0,True
ORD-202501-00303,2025-04-23,2025-04-23 21:23:00,2025-04-25 00:23:00,C006,全聯福利中心,桃園市,冷藏,230,2466.2,True
ORD-202505-00417,2025-01-01,2025-01-02 18:52:00,2025-01-02 21:52:00,C007,統一生鮮,基隆市,冷凍,228,1112.3,True
ORD-202506-00557,2025-06-06,2025-06-08 21:09:00,2025-06-09 20:09:00,C002,momo 購物網,台北市,常溫,228,2897.7,True
ORD-202501-00563,2025-03-27,2025-03-27 18:41:00,2025-03-28 18:41:00,C003,水產鮮活 B2B,基隆市,冷藏,225,3656.8,True
ORD-202505-00346,2025-06-23,2025-06-25 04:41:00,2025-06-26 00:41:00,C006,全聯福利中心,基隆市,冷藏,224,430.0,True
ORD-202504-00044,2025-05-05,2025-05-07 10:02:00,2025-05-07 19:02:00,C006,全聯福利中心,新北市,常溫,223,4404.3,True
ORD-202506-00379,2025-04-19,2025-04-19 19:58:00,2025-04-20 21:58:00,C004,家樂福全聯,高雄市,冷藏,222,3651.6,True
ORD-202501-00779,2025-06-01,2025-06-01 13:46:00,2025-06-03 07:46:00,C005,蝦皮購物,台北市,常溫,221,1297.2,True
ORD-202506-00764,2025-05-18,2025-05-18 17:47:00,2025-05-20 16:47:00,C005,蝦皮購物,台北市,常溫,220,2004.3,True
ORD-202503-00054,2025-02-26,2025-02-28 19:02:00,2025-03-03 14:02:00,C002,momo 購物網,基隆市,常溫,219,3112.6,True
ORD-202503-00408,2025-05-01,2025-05-03 00:27:00,2025-05-05 08:27:00,C007,統一生鮮,台南市,冷凍,219,3854.9,True
ORD-202505-00536,2025-05-19,2025-05-20 07:51:00,2025-05-20 08:51:00,C003,水產鮮活 B2B,桃園市,冷凍,219,3315.8,True
ORD-202501-00443,2025-06-01,2025-06-02 07:40:00,2025-06-03 13:40:00,C003,水產鮮活 B2B,台中市,冷藏,219,158.1,True
ORD-202506-00316,2025-05-10,2025-05-11 23:30:00,2025-05-12 23:30:00,C002,momo 購物網,台中市,常溫,218,1027.1,True
ORD-202504-00218,2025-06-06,2025-06-07 21:11:00,2025-06-09 07:11:00,C002,momo 購物網,高雄市,常溫,218,1010.6,True
ORD-202505-00437,2025-02-13,2025-02-15 08:59:00,2025-02-16 13:59:00,C001,7-11 零售連鎖,桃園市,常溫,217,2270.1,True
ORD-202506-00010,2025-06-15,2025-06-16 06:03:00,2025-06-18 02:03:00,C001,7-11 零售連鎖,基隆市,常溫,217,891.0,True
ORD-202502-00665,2025-06-02,2025-06-03 15:07:00,2025-06-03 23:07:00,C004,家樂福全聯,台北市,冷藏,217,3176.9,True
ORD-202501-00167,2025-06-15,2025-06-15 07:38:00,2025-06-16 12:38:00,C008,PChome 24h,高雄市,常溫,217,4038.0,True
ORD-202501-00219,2025-05-23,2025-05-24 15:54:00,2025-05-25 17:54:00,C005,蝦皮購物,高雄市,常溫,216,2288.2,True
ORD-202505-00310,2025-02-11,2025-02-12 05:03:00,2025-02-13 22:03:00,C001,7-11 零售連鎖,高雄市,冷藏,215,2265.55,True
ORD-202503-00540,2025-06-21,2025-06-23 09:31:00,2025-06-25 12:31:00,C004,家樂福全聯,高雄市,冷藏,215,4364.6,True
ORD-202506-00125,2025-06-01,2025-06-01 12:43:00,2025-06-03 05:43:00,C005,蝦皮購物,新竹市,常溫,215,2716.2,True
ORD-202503-00179,2025-05-03,2025-05-04 01:41:00,2025-05-04 16:41:00,C007,統一生鮮,基隆市,冷藏,214,4107.6,True
ORD-202503-00295,2025-03-05,2025-03-06 12:20:00,2025-03-07 17:20:00,C001,7-11 零售連鎖,台北市,常溫,214,4412.4,True
ORD-202506-00024,2025-03-27,2025-03-28 22:57:00,2025-03-29 09:57:00,C005,蝦皮購物,基隆市,常溫,213,1881.6,True
ORD-202506-00098,2025-06-13,2025-06-15 02:23:00,2025-06-16 07:23:00,C005,蝦皮購物,基隆市,常溫,213,3182.6,True
ORD-202502-00204,2025-01-20,2025-01-21 11:41:00,2025-01-22 15:41:00,C008,PChome 24h,新北市,常溫,213,3665.4,True
ORD-202506-00335,2025-03-23,2025-03-24 00:30:00,2025-03-25 10:30:00,C007,統一生鮮,新竹市,冷藏,213,1704.8,True
ORD-202502-00637,2025-03-08,2025-03-10 03:43:00,2025-03-11 19:43:00,C004,家樂福全聯,新竹市,常溫,213,3720.1,True
ORD-202503-00301,2025-06-15,2025-06-15 14:18:00,2025-06-15 23:18:00,C007,統一生鮮,高雄市,冷藏,211,2637.9,True
ORD-202505-00327,2025-06-10,2025-06-10 15:33:00,2025-06-12 14:33:00,C007,統一生鮮,新北市,冷凍,211,1488.4,True
ORD-202506-00781,2025-04-20,2025-04-21 19:55:00,2025-04-23 03:55:00,C008,PChome 24h,台中市,常溫,210,208.9,True
ORD-202503-00783,2025-01-23,2025-01-25 08:43:00,2025-01-27 07:43:00,C006,全聯福利中心,新北市,冷藏,208,2596.9,True
ORD-202506-00130,2025-06-23,2025-06-23 23:31:00,2025-06-25 10:31:00,C006,全聯福利中心,台南市,常溫,207,2359.0,True
ORD-202503-00172,2025-02-23,2025-02-23 17:36:00,2025-02-26 08:36:00,C001,7-11 零售連鎖,基隆市,冷藏,207,1976.3,True
ORD-202502-00504,2025-05-29,2025-05-30 02:23:00,2025-06-02 00:23:00,C005,蝦皮購物,基隆市,常溫,207,3041.8,True
ORD-202506-00467,2025-05-02,2025-05-03 14:48:00,2025-05-04 08:48:00,C008,PChome 24h,桃園市,常溫,206,1887.9,True
ORD-202506-00687,2025-01-09,2025-01-10 21:27:00,2025-01-13 04:27:00,C002,momo 購物網,台中市,常溫,206,2321.4,True
ORD-202501-00794,2025-06-04,2025-06-05 09:53:00,2025-06-07 23:53:00,C008,PChome 24h,桃園市,常溫,206,799.5,True
ORD-202506-00278,2025-02-12,2025-02-14 06:36:00,2025-02-16 03:36:00,C008,PChome 24h,基隆市,常溫,205,2184.9,True
ORD-202504-00603,2025-01-24,2025-01-26 00:23:00,2025-01-27 09:23:00,C004,家樂福全聯,新北市,冷藏,205,4330.1,True
ORD-202505-00241,2025-03-16,2025-03-16 22:09:00,2025-03-18 18:09:00,C002,momo 購物網,桃園市,常溫,205,2298.1,True
ORD-202505-00787,2025-02-09,2025-02-10 15:20:00,2025-02-11 17:20:00,C008,PChome 24h,台中市,常溫,205,2924.5,True
ORD-202501-00329,2025-01-15,2025-01-16 18:20:00,2025-01-18 09:20:00,C008,PChome 24h,桃園市,常溫,204,4248.8,True
ORD-202504-00230,2025-01-14,2025-01-15 06:13:00,2025-01-16 13:13:00,C005,蝦皮購物,台北市,常溫,203,3568.0,True
ORD-202505-00013,2025-01-11,2025-01-12 23:05:00,2025-01-15 18:05:00,C004,家樂福全聯,台南市,冷藏,203,658.5,True
ORD-202501-00358,2025-01-03,2025-01-05 09:51:00,2025-01-05 18:51:00,C008,PChome 24h,桃園市,常溫,202,3435.6,True
ORD-202505-00397,2025-05-06,2025-05-08 04:29:00,2025-05-08 10:29:00,C006,全聯福利中心,桃園市,冷藏,201,2789.6,True
ORD-202502-00229,2025-04-24,2025-04-24 11:47:00,2025-04-25 13:47:00,C007,統一生鮮,台南市,冷凍,200,3092.0,True
ORD-202501-00580,2025-03-25,2025-03-26 07:15:00,2025-03-28 20:15:00,C007,統一生鮮,台中市,冷凍,200,2520.1,True
ORD-202503-00509,2025-04-28,2025-04-28 20:00:00,2025-04-30 18:00:00,C003,水產鮮活 B2B,桃園市,冷凍,200,2347.7,True
ORD-202502-00293,2025-04-07,2025-04-08 15:04:00,2025-04-11 06:04:00,C007,統一生鮮,基隆市,冷藏,199,1730.8,True
ORD-202501-00332,2025-04-09,2025-04-11 07:40:00,2025-04-13 06:40:00,C004,家樂福全聯,新竹市,冷藏,199,114.8,True
ORD-202505-00646,2025-02-25,2025-02-25 22:35:00,2025-02-28 00:35:00,C007,統一生鮮,桃園市,冷藏,198,2587.9,True
ORD-202504-00579,2025-02-15,2025-02-15 14:18:00,2025-02-18 11:18:00,C003,水產鮮活 B2B,新竹市,冷藏,197,2644.3,True
ORD-202506-00772,2025-05-21,2025-05-22 19:25:00,2025-05-24 17:25:00,C007,統一生鮮,高雄市,冷凍,196,2612.3,True
ORD-202506-00386,2025-05-22,2025-05-22 21:11:00,2025-05-23 00:11:00,C003,水產鮮活 B2B,新北市,冷藏,195,2974.5,True
ORD-202504-00026,2025-05-17,2025-05-18 03:58:00,2025-05-18 07:58:00,C003,水產鮮活 B2B,基隆市,冷藏,195,1526.9,True
ORD-202506-00799,2025-02-18,2025-02-18 16:08:00,2025-02-19 11:08:00,C002,momo 購物網,新北市,常溫,194,3343.3,True
ORD-202501-00101,2025-04-15,2025-04-15 15:49:00,2025-04-17 21:49:00,C008,PChome 24h,桃園市,常溫,193,434.7,True
ORD-202503-00425,2025-02-20,2025-02-21 01:41:00,2025-02-23 00:41:00,C003,水產鮮活 B2B,新竹市,冷藏,193,4280.8,True
ORD-202505-00371,2025-05-23,2025-05-24 06:50:00,2025-05-25 21:50:00,C002,momo 購物網,桃園市,常溫,192,2468.7,True
ORD-202505-00459,2025-02-27,2025-02-27 11:47:00,2025-02-28 03:47:00,C007,統一生鮮,新北市,冷凍,191,319.0,True
ORD-202506-00076,2025-04-05,2025-04-06 16:56:00,2025-04-09 01:56:00,C006,全聯福利中心,台南市,冷藏,189,4165.5,True
ORD-202505-00756,2025-05-14,2025-05-16 14:41:00,2025-05-18 06:41:00,C005,蝦皮購物,新竹市,常溫,189,3272.3,True
ORD-202504-00057,2025-06-03,2025-06-03 17:22:00,2025-06-06 10:22:00,C001,7-11 零售連鎖,台南市,冷藏,189,587.8,True
ORD-202502-00798,2025-06-26,2025-06-27 13:27:00,2025-06-29 22:27:00,C008,PChome 24h,桃園市,常溫,188,3819.2,True
ORD-202504-00209,2025-03-22,2025-03-22 21:23:00,2025-03-23 17:23:00,C004,家樂福全聯,新竹市,冷藏,188,2784.5,True
ORD-202503-00645,2025-04-13,2025-04-14 15:46:00,2025-04-15 18:46:00,C006,全聯福利中心,新竹市,冷藏,187,4059.6,True
ORD-202502-00455,2025-01-29,2025-01-30 00:10:00,2025-01-31 05:10:00,C007,統一生鮮,新北市,冷藏,185,4161.1,True
ORD-202503-00237,2025-06-12,2025-06-14 13:52:00,2025-06-16 07:52:00,C006,全聯福利中心,新北市,冷藏,185,4330.5,True
ORD-202503-00390,2025-04-21,2025-04-24 15:23:00,2025-04-22 22:23:00,C007,統一生鮮,台南市,冷藏,184,4064.5,False
ORD-202504-00617,2025-06-13,2025-06-13 22:55:00,2025-06-15 10:55:00,C007,統一生鮮,新北市,冷藏,183,447.3,True
ORD-202505-00503,2025-04-07,2025-04-07 23:06:00,2025-04-10 19:06:00,C008,PChome 24h,新竹市,常溫,182,1970.3,True
ORD-202503-00148,2025-01-13,2025-01-14 19:59:00,2025-01-17 03:59:00,C002,momo 購物網,桃園市,常溫,182,1029.0,True
ORD-202502-00258,2025-01-23,2025-01-25 13:46:00,2025-01-27 02:46:00,C001,7-11 零售連鎖,基隆市,冷藏,182,4177.8,True
ORD-202501-00493,2025-04-28,2025-04-28 08:17:00,2025-04-30 21:17:00,C004,家樂福全聯,桃園市,常溫,182,1987.1,True
ORD-202502-00751,2025-05-04,2025-05-05 15:28:00,2025-05-07 15:28:00,C002,momo 購物網,新北市,常溫,181,1462.8,True
ORD-202505-00471,2025-03-08,2025-03-08 10:53:00,2025-03-08 22:53:00,C004,家樂福全聯,基隆市,常溫,179,4243.4,True
ORD-202505-00082,2025-02-03,2025-02-03 18:32:00,2025-02-04 10:32:00,C003,水產鮮活 B2B,台南市,冷藏,178,4267.9,True
ORD-202501-00277,2025-02-08,2025-02-09 22:28:00,2025-02-10 21:28:00,C003,水產鮮活 B2B,桃園市,冷藏,176,4429.6,True
ORD-202501-00171,2025-02-19,2025-02-21 13:07:00,2025-02-23 14:07:00,C002,momo 購物網,基隆市,常溫,176,1888.6,True
ORD-202504-00152,2025-01-10,2025-01-10 18:03:00,2025-01-11 23:03:00,C005,蝦皮購物,高雄市,常溫,175,3248.9,True
ORD-202505-00286,2025-01-17,2025-01-18 14:41:00,2025-01-21 06:41:00,C004,家樂福全聯,台北市,常溫,174,327.8,True
ORD-202504-00324,2025-05-01,2025-05-02 16:01:00,2025-05-04 17:01:00,C005,蝦皮購物,高雄市,常溫,173,2275.6,True
ORD-202505-00030,2025-06-01,2025-06-02 01:20:00,2025-06-02 13:20:00,C008,PChome 24h,高雄市,常溫,173,206.9,True
ORD-202501-00325,2025-01-13,2025-01-14 12:36:00,2025-01-15 17:36:00,C004,家樂福全聯,基隆市,冷藏,173,1288.3,True
ORD-202502-00714,2025-06-19,2025-06-20 00:49:00,2025-06-20 08:49:00,C003,水產鮮活 B2B,新北市,冷藏,171,4224.2,True
ORD-202505-00445,2025-03-06,2025-03-07 14:23:00,2025-03-09 05:23:00,C002,momo 購物網,高雄市,常溫,170,1673.7,True
ORD-202506-00183,2025-05-24,2025-05-26 02:41:00,2025-05-28 13:41:00,C005,蝦皮購物,基隆市,常溫,170,2555.9,True
ORD-202503-00108,2025-02-26,2025-02-27 02:09:00,2025-02-28 12:09:00,C007,統一生鮮,台中市,冷藏,169,1096.7,True
ORD-202504-00537,2025-02-05,2025-02-07 04:46:00,2025-02-07 19:46:00,C008,PChome 24h,高雄市,常溫,168,772.7,True
ORD-202506-00664,2025-04-10,2025-04-11 01:50:00,2025-04-11 20:50:00,C005,蝦皮購物,基隆市,常溫,168,1654.3,True
ORD-202506-00737,2025-06-28,2025-06-28 08:26:00,2025-06-30 04:26:00,C004,家樂福全聯,新竹市,冷藏,167,4399.4,True
ORD-202502-00253,2025-03-24,2025-03-25 03:01:00,2025-03-27 14:01:00,C003,水產鮮活 B2B,桃園市,冷藏,166,3137.4,True
ORD-202502-00765,2025-02-22,2025-02-23 14:24:00,2025-02-24 02:24:00,C001,7-11 零售連鎖,台中市,常溫,165,4236.2,True
ORD-202505-00322,2025-02-10,2025-02-11 19:03:00,2025-02-13 05:03:00,C008,PChome 24h,台北市,常溫,165,351.5,True
ORD-202506-00094,2025-02-05,2025-02-05 12:35:00,2025-02-07 17:35:00,C008,PChome 24h,台北市,常溫,165,1341.5,True
ORD-202506-00699,2025-04-09,2025-04-10 21:48:00,2025-04-11 00:48:00,C008,PChome 24h,新竹市,常溫,165,171.6,True
ORD-202502-00421,2025-02-02,2025-02-04 00:24:00,2025-02-04 01:24:00,C002,momo 購物網,桃園市,常溫,164,3489.1,True
ORD-202503-00444,2025-05-11,2025-05-11 18:41:00,2025-05-13 09:41:00,C007,統一生鮮,桃園市,冷藏,164,2265.55,True
ORD-202505-00334,2025-01-08,2025-01-09 20:41:00,2025-01-10 20:41:00,C006,全聯福利中心,新北市,冷藏,161,2625.1,True
ORD-202506-00145,2025-03-11,2025-03-11 21:04:00,2025-03-12 15:04:00,C006,全聯福利中心,高雄市,冷藏,161,1876.8,True
ORD-202501-00340,2025-03-13,2025-03-15 04:23:00,2025-03-16 17:23:00,C003,水產鮮活 B2B,桃園市,冷凍,161,2006.1,True
ORD-202503-00215,2025-03-09,2025-03-09 14:18:00,2025-03-11 18:18:00,C001,7-11 零售連鎖,台南市,冷藏,161,1642.6,True
ORD-202501-00702,2025-05-15,2025-05-15 19:28:00,2025-05-17 09:28:00,C001,7-11 零售連鎖,新北市,冷藏,160,816.5,True
ORD-202506-00163,2025-03-26,2025-03-27 03:15:00,2025-03-29 16:15:00,C007,統一生鮮,基隆市,冷藏,160,1319.1,True
ORD-202506-00069,2025-04-04,2025-04-05 14:46:00,2025-04-07 23:46:00,C008,PChome 24h,基隆市,常溫,159,4347.9,True
ORD-202502-00422,2025-05-08,2025-05-09 08:29:00,2025-05-10 21:29:00,C005,蝦皮購物,新北市,常溫,159,2300.5,True
ORD-202502-00605,2025-05-13,2025-05-15 00:47:00,2025-05-16 00:47:00,C007,統一生鮮,高雄市,冷藏,157,1864.2,True
ORD-202505-00173,2025-01-02,2025-01-03 13:46:00,2025-01-04 18:46:00,C004,家樂福全聯,台北市,冷藏,157,818.2,True
ORD-202501-00569,2025-05-28,2025-05-30 13:24:00,2025-06-02 00:24:00,C003,水產鮮活 B2B,新北市,冷藏,156,1958.4,True
ORD-202501-00446,2025-01-11,2025-01-13 13:58:00,2025-01-14 14:58:00,C002,momo 購物網,台中市,常溫,155,3286.0,True
ORD-202501-00118,2025-06-08,2025-06-09 11:51:00,2025-06-11 20:51:00,C007,統一生鮮,台中市,冷藏,154,1497.3,True
ORD-202504-00481,2025-05-05,2025-05-06 11:04:00,2025-05-08 17:04:00,C001,7-11 零售連鎖,桃園市,常溫,153,124.8,True
ORD-202502-00297,2025-04-05,2025-04-07 19:29:00,2025-04-07 20:29:00,C007,統一生鮮,台南市,冷藏,152,1962.5,True
ORD-202504-00193,2025-05-19,2025-05-20 02:18:00,2025-05-22 21:18:00,C002,momo 購物網,台中市,常溫,152,4050.4,True
ORD-202506-00769,2025-05-14,2025-05-15 21:09:00,2025-05-17 20:09:00,C008,PChome 24h,台南市,常溫,151,174.0,True
ORD-202505-00252,2025-06-11,2025-06-11 21:12:00,2025-06-14 06:12:00,C007,統一生鮮,台北市,冷凍,151,2790.1,True
ORD-202502-00529,2025-02-01,2025-02-01 21:51:00,2025-02-04 10:51:00,C007,統一生鮮,高雄市,冷凍,151,4106.9,True
ORD-202503-00060,2025-03-20,2025-03-21 04:14:00,2025-03-21 12:14:00,C008,PChome 24h,台北市,常溫,149,1530.3,True
ORD-202504-00550,2025-01-31,2025-02-02 13:18:00,2025-02-04 00:18:00,C007,統一生鮮,台中市,冷藏,149,2392.8,True
ORD-202504-00468,2025-06-24,2025-06-25 20:39:00,2025-06-26 04:39:00,C005,蝦皮購物,新竹市,常溫,149,1741.1,True
ORD-202503-00085,2025-04-05,2025-04-06 00:35:00,2025-04-07 17:35:00,C007,統一生鮮,新竹市,冷藏,149,4258.6,True
ORD-202506-00061,2025-01-11,2025-01-12 20:01:00,2025-01-13 06:01:00,C006,全聯福利中心,台北市,冷藏,149,589.1,True
ORD-202504-00351,2025-01-27,2025-01-29 19:54:00,2025-02-01 03:54:00,C001,7-11 零售連鎖,新竹市,冷藏,149,243.6,True
ORD-202501-00500,2025-06-25,2025-06-27 01:29:00,2025-06-27 21:29:00,C001,7-11 零售連鎖,台南市,冷藏,148,2265.55,True
ORD-202505-00495,2025-01-26,2025-01-28 05:46:00,2025-01-29 16:46:00,C007,統一生鮮,新北市,冷凍,148,3323.8,True
ORD-202504-00535,2025-06-07,2025-06-08 10:06:00,2025-06-09 23:06:00,C005,蝦皮購物,台南市,常溫,148,4231.3,True
ORD-202505-00534,2025-01-25,2025-01-26 16:19:00,2025-01-28 12:19:00,C005,蝦皮購物,高雄市,常溫,147,1506.8,True
ORD-202504-00785,2025-03-16,2025-03-17 17:08:00,2025-03-19 13:08:00,C005,蝦皮購物,基隆市,常溫,146,1612.8,True
ORD-202506-00709,2025-05-11,2025-05-12 17:40:00,2025-05-14 17:40:00,C005,蝦皮購物,新北市,常溫,146,1706.4,True
ORD-202505-00208,2025-05-04,2025-05-06 03:22:00,2025-05-06 16:22:00,C007,統一生鮮,新北市,冷藏,146,2724.5,True
ORD-202506-00360,2025-03-19,2025-03-20 14:02:00,2025-03-22 09:02:00,C007,統一生鮮,台南市,冷凍,146,1024.7,True
ORD-202506-00633,2025-01-24,2025-01-25 19:41:00,2025-01-28 15:41:00,C002,momo 購物網,基隆市,常溫,145,1495.8,True
ORD-202504-00743,2025-02-04,2025-02-04 22:47:00,2025-02-06 02:47:00,C002,momo 購物網,基隆市,常溫,144,2922.1,True
ORD-202506-00520,2025-03-10,2025-03-11 22:44:00,2025-03-14 15:44:00,C004,家樂福全聯,桃園市,冷藏,144,426.7,True
ORD-202505-00795,2025-04-26,2025-04-27 12:28:00,2025-04-29 03:28:00,C007,統一生鮮,高雄市,冷凍,144,2472.8,True
ORD-202502-00660,2025-04-11,2025-04-12 10:09:00,2025-04-14 06:09:00,C004,家樂福全聯,基隆市,冷藏,143,1086.6,True
ORD-202503-00666,2025-02-07,2025-02-08 16:40:00,2025-02-11 16:40:00,C008,PChome 24h,基隆市,常溫,142,954.2,True
ORD-202502-00102,2025-03-18,2025-03-20 14:43:00,2025-03-23 12:43:00,C001,7-11 零售連鎖,新北市,常溫,142,2033.8,True
ORD-202501-00556,2025-04-05,2025-04-05 10:32:00,2025-04-06 21:32:00,C005,蝦皮購物,台北市,常溫,141,2843.7,True
ORD-202501-00461,2025-06-24,2025-06-26 13:35:00,2025-06-27 23:35:00,C007,統一生鮮,新竹市,冷藏,140,4381.2,True
ORD-202504-00059,2025-03-21,2025-03-23 13:20:00,2025-03-24 00:20:00,C006,全聯福利中心,新竹市,常溫,140,2038.6,True
ORD-202506-00462,2025-04-30,2025-05-02 10:20:00,2025-05-04 14:20:00,C002,momo 購物網,新北市,常溫,139,559.1,True
ORD-202502-00675,2025-06-24,2025-06-25 08:56:00,2025-06-26 07:56:00,C002,momo 購物網,基隆市,常溫,139,179.7,True
ORD-202505-00470,2025-04-08,2025-04-09 02:59:00,2025-04-11 10:59:00,C001,7-11 零售連鎖,桃園市,冷藏,139,1194.2,True
ORD-202506-00703,2025-05-01,2025-05-02 01:57:00,2025-05-03 08:57:00,C003,水產鮮活 B2B,桃園市,冷藏,138,3692.4,True
ORD-202502-00127,2025-02-27,2025-02-28 05:18:00,2025-03-02 16:18:00,C005,蝦皮購物,高雄市,常溫,138,3506.0,True
ORD-202504-00041,2025-06-03,2025-06-04 02:47:00,2025-06-04 11:47:00,C003,水產鮮活 B2B,台南市,冷凍,137,3706.8,True
ORD-202503-00693,2025-03-24,2025-03-24 21:36:00,2025-03-26 18:36:00,C004,家樂福全聯,台中市,冷藏,136,2722.1,True
ORD-202505-00011,2025-03-02,2025-03-03 14:26:00,2025-03-06 04:26:00,C001,7-11 零售連鎖,基隆市,冷藏,136,4175.2,True
ORD-202501-00223,2025-01-27,2025-01-28 11:04:00,2025-01-31 10:04:00,C004,家樂福全聯,新北市,常溫,135,2812.0,True
ORD-202504-00107,2025-06-30,2025-06-30 23:25:00,2025-07-03 22:25:00,C004,家樂福全聯,基隆市,冷藏,134,1669.6,True
ORD-202501-00168,2025-06-02,2025-06-03 16:18:00,2025-06-04 06:18:00,C006,全聯福利中心,台南市,冷藏,134,2980.0,True
ORD-202501-00213,2025-05-24,2025-05-25 18:22:00,2025-05-27 06:22:00,C005,蝦皮購物,新北市,常溫,134,853.7,True
ORD-202506-00121,2025-06-06,2025-06-07 20:36:00,2025-06-10 00:36:00,C006,全聯福利中心,台中市,常溫,133,1061.2,True
ORD-202503-00525,2025-05-23,2025-05-23 11:26:00,2025-05-23 22:26:00,C008,PChome 24h,台南市,常溫,133,3465.6,True
ORD-202506-00585,2025-03-20,2025-03-21 21:45:00,2025-03-23 11:45:00,C003,水產鮮活 B2B,台北市,冷凍,132,2894.5,True
ORD-202505-00347,2025-01-12,2025-01-14 02:06:00,2025-01-16 09:06:00,C001,7-11 零售連鎖,台北市,冷藏,131,2668.2,True
ORD-202501-00597,2025-04-03,2025-04-04 05:47:00,2025-04-05 05:47:00,C006,全聯福利中心,台北市,冷藏,131,2748.0,True
ORD-202504-00389,2025-02-21,2025-02-22 07:55:00,2025-02-24 10:55:00,C001,7-11 零售連鎖,桃園市,冷藏,131,2513.4,True
ORD-202503-00399,2025-04-29,2025-04-30 18:04:00,2025-05-03 06:04:00,C004,家樂福全聯,桃園市,常溫,129,586.9,True
ORD-202504-00494,2025-02-18,2025-02-20 04:11:00,2025-02-21 16:11:00,C007,統一生鮮,台中市,冷凍,128,4318.7,True
